# LAr EM cells with |barrel-endcap|=1 and sampling=1
# Source: C:\Users\chrys\Documents\GitHub\cgv-web\JiveXML_516761_840521342.xml
# Total LAr IDs: 27694 | Filtered: 2038
#
# id	barrel-endcap	sampling	region	eta	phi	cell_name	full_id	physical_eta	physical_phi	debug
3288107441467686912	1	1	0	218	38	EMBA s=1 r=0 η=218 φ=38	4/1/1/1/0/218/38	0.685938	3.779729	
3288107561726771200	1	1	0	218	52	EMBA s=1 r=0 η=218 φ=52	4/1/1/1/0/218/52	0.685938	5.154175	
3288107596086509568	1	1	0	218	56	EMBA s=1 r=0 η=218 φ=56	4/1/1/1/0/218/56	0.685938	5.546875	
3288109580361400320	1	1	0	219	31	EMBA s=1 r=0 η=219 φ=31	4/1/1/1/0/219/31	0.689063	3.092505	
3288109623311073280	1	1	0	219	36	EMBA s=1 r=0 η=219 φ=36	4/1/1/1/0/219/36	0.689063	3.583379	
3288109657670811648	1	1	0	219	40	EMBA s=1 r=0 η=219 φ=40	4/1/1/1/0/219/40	0.689063	3.976078	
3288109786519830528	1	1	0	219	55	EMBA s=1 r=0 η=219 φ=55	4/1/1/1/0/219/55	0.689063	5.448700	
3288111779384655872	1	1	0	220	31	EMBA s=1 r=0 η=220 φ=31	4/1/1/1/0/220/31	0.692188	3.092505	
3288111985543086080	1	1	0	220	55	EMBA s=1 r=0 η=220 φ=55	4/1/1/1/0/220/55	0.692188	5.448700	
3288112045672628224	1	1	0	220	62	EMBA s=1 r=0 η=220 φ=62	4/1/1/1/0/220/62	0.692188	6.135923	
3288114184566341632	1	1	0	221	55	EMBA s=1 r=0 η=221 φ=55	4/1/1/1/0/221/55	0.695313	5.448700	
3288116383589597184	1	1	0	222	55	EMBA s=1 r=0 η=222 φ=55	4/1/1/1/0/222/55	0.698438	5.448700	
3288118582612852736	1	1	0	223	55	EMBA s=1 r=0 η=223 φ=55	4/1/1/1/0/223/55	0.701563	5.448700	
3288120781636108288	1	1	0	224	55	EMBA s=1 r=0 η=224 φ=55	4/1/1/1/0/224/55	0.704688	5.448700	
3288122688601587712	1	1	0	225	21	EMBA s=1 r=0 η=225 φ=21	4/1/1/1/0/225/21	0.707813	2.110758	
3288124879034908672	1	1	0	226	20	EMBA s=1 r=0 η=226 φ=20	4/1/1/1/0/226/20	0.710938	2.012583	
3288124887624843264	1	1	0	226	21	EMBA s=1 r=0 η=226 φ=21	4/1/1/1/0/226/21	0.710938	2.110758	
3288127078058164224	1	1	0	227	20	EMBA s=1 r=0 η=227 φ=20	4/1/1/1/0/227/20	0.714063	2.012583	
3288127086648098816	1	1	0	227	21	EMBA s=1 r=0 η=227 φ=21	4/1/1/1/0/227/21	0.714063	2.110758	
3288129216951877632	1	1	0	228	13	EMBA s=1 r=0 η=228 φ=13	4/1/1/1/0/228/13	0.717188	1.325359	
3288129268491485184	1	1	0	228	19	EMBA s=1 r=0 η=228 φ=19	4/1/1/1/0/228/19	0.717188	1.914408	
3288129277081419776	1	1	0	228	20	EMBA s=1 r=0 η=228 φ=20	4/1/1/1/0/228/20	0.717188	2.012583	
3288129285671354368	1	1	0	228	21	EMBA s=1 r=0 η=228 φ=21	4/1/1/1/0/228/21	0.717188	2.110758	
3288131476104675328	1	1	0	229	20	EMBA s=1 r=0 η=229 φ=20	4/1/1/1/0/229/20	0.720313	2.012583	
3288133580638650368	1	1	0	230	9	EMBA s=1 r=0 η=230 φ=9	4/1/1/1/0/230/9	0.723438	0.932660	
3288133743847407616	1	1	0	230	28	EMBA s=1 r=0 η=230 φ=28	4/1/1/1/0/230/28	0.723438	2.797981	
3288135779661905920	1	1	0	231	9	EMBA s=1 r=0 η=231 φ=9	4/1/1/1/0/231/9	0.726563	0.932660	
3288135891331055616	1	1	0	231	22	EMBA s=1 r=0 η=231 φ=22	4/1/1/1/0/231/22	0.726563	2.208932	
3288135942870663168	1	1	0	231	28	EMBA s=1 r=0 η=231 φ=28	4/1/1/1/0/231/28	0.726563	2.797981	
3288136097489485824	1	1	0	231	46	EMBA s=1 r=0 η=231 φ=46	4/1/1/1/0/231/46	0.726563	4.565127	
3288137978685161472	1	1	0	232	9	EMBA s=1 r=0 η=232 φ=9	4/1/1/1/0/232/9	0.729688	0.932660	
3288138081764376576	1	1	0	232	21	EMBA s=1 r=0 η=232 φ=21	4/1/1/1/0/232/21	0.729688	2.110758	
3288138090354311168	1	1	0	232	22	EMBA s=1 r=0 η=232 φ=22	4/1/1/1/0/232/22	0.729688	2.208932	
3288138373822152704	1	1	0	232	55	EMBA s=1 r=0 η=232 φ=55	4/1/1/1/0/232/55	0.729688	5.448700	
3288140340917174272	1	1	0	233	28	EMBA s=1 r=0 η=233 φ=28	4/1/1/1/0/233/28	0.732813	2.797981	
3288142565710233600	1	1	0	234	31	EMBA s=1 r=0 η=234 φ=31	4/1/1/1/0/234/31	0.735938	3.092505	
3288142660199514112	1	1	0	234	42	EMBA s=1 r=0 η=234 φ=42	4/1/1/1/0/234/42	0.735938	4.172428	
3288144738963685376	1	1	0	235	28	EMBA s=1 r=0 η=235 φ=28	4/1/1/1/0/235/28	0.739063	2.797981	
3288144756143554560	1	1	0	235	30	EMBA s=1 r=0 η=235 φ=30	4/1/1/1/0/235/30	0.739063	2.994330	
3288144764733489152	1	1	0	235	31	EMBA s=1 r=0 η=235 φ=31	4/1/1/1/0/235/31	0.739063	3.092505	
3288144781913358336	1	1	0	235	33	EMBA s=1 r=0 η=235 φ=33	4/1/1/1/0/235/33	0.739063	3.288855	
3288144979481853952	1	1	0	235	56	EMBA s=1 r=0 η=235 φ=56	4/1/1/1/0/235/56	0.739063	5.546875	
3288146963756744704	1	1	0	236	31	EMBA s=1 r=0 η=236 φ=31	4/1/1/1/0/236/31	0.742188	3.092505	
3288147058246025216	1	1	0	236	42	EMBA s=1 r=0 η=236 φ=42	4/1/1/1/0/236/42	0.742188	4.172428	
3288149033930981376	1	1	0	237	16	EMBA s=1 r=0 η=237 φ=16	4/1/1/1/0/237/16	0.745313	1.619884	
3288151224364302336	1	1	0	238	15	EMBA s=1 r=0 η=238 φ=15	4/1/1/1/0/238/15	0.748438	1.521709	
3288153535056707584	1	1	0	239	28	EMBA s=1 r=0 η=239 φ=28	4/1/1/1/0/239/28	0.751563	2.797981	
3288155536511467520	1	1	0	240	5	EMBA s=1 r=0 η=240 φ=5	4/1/1/1/0/240/5	0.754688	0.539961	
3288155974598131712	1	1	0	240	56	EMBA s=1 r=0 η=240 φ=56	4/1/1/1/0/240/56	0.754688	5.546875	
3288155983188066304	1	1	0	240	57	EMBA s=1 r=0 η=240 φ=57	4/1/1/1/0/240/57	0.754688	5.645049	
3288157907333414912	1	1	0	241	25	EMBA s=1 r=0 η=241 φ=25	4/1/1/1/0/241/25	0.757813	2.503457	
3288158173621387264	1	1	0	241	56	EMBA s=1 r=0 η=241 φ=56	4/1/1/1/0/241/56	0.757813	5.546875	
3288158182211321856	1	1	0	241	57	EMBA s=1 r=0 η=241 φ=57	4/1/1/1/0/241/57	0.757813	5.645049	
3288160346874839040	1	1	0	242	53	EMBA s=1 r=0 η=242 φ=53	4/1/1/1/0/242/53	0.760938	5.252350	
3288160372644642816	1	1	0	242	56	EMBA s=1 r=0 η=242 φ=56	4/1/1/1/0/242/56	0.760938	5.546875	
3288160381234577408	1	1	0	242	57	EMBA s=1 r=0 η=242 φ=57	4/1/1/1/0/242/57	0.760938	5.645049	
3288162313969860608	1	1	0	243	26	EMBA s=1 r=0 η=243 φ=26	4/1/1/1/0/243/26	0.764063	2.601631	
3288162563077963776	1	1	0	243	55	EMBA s=1 r=0 η=243 φ=55	4/1/1/1/0/243/55	0.764063	5.448700	
3288164512993116160	1	1	0	244	26	EMBA s=1 r=0 η=244 φ=26	4/1/1/1/0/244/26	0.767188	2.601631	
3288164650432069632	1	1	0	244	42	EMBA s=1 r=0 η=244 φ=42	4/1/1/1/0/244/42	0.767188	4.172428	
3288164684791808000	1	1	0	244	46	EMBA s=1 r=0 η=244 φ=46	4/1/1/1/0/244/46	0.767188	4.565127	
3288164727741480960	1	1	0	244	51	EMBA s=1 r=0 η=244 φ=51	4/1/1/1/0/244/51	0.767188	5.056001	
3288166608937156608	1	1	0	245	14	EMBA s=1 r=0 η=245 φ=14	4/1/1/1/0/245/14	0.770313	1.423534	
3288166660476764160	1	1	0	245	20	EMBA s=1 r=0 η=245 φ=20	4/1/1/1/0/245/20	0.770313	2.012583	
3288168996938973184	1	1	0	246	36	EMBA s=1 r=0 η=246 φ=36	4/1/1/1/0/246/36	0.773438	3.583379	
3288173128697511936	1	1	0	248	5	EMBA s=1 r=0 η=248 φ=5	4/1/1/1/0/248/5	0.779688	0.539961	
3288173394985484288	1	1	0	248	36	EMBA s=1 r=0 η=248 φ=36	4/1/1/1/0/248/36	0.779688	3.583379	
3288182122359029760	1	1	0	252	28	EMBA s=1 r=0 η=252 φ=28	4/1/1/1/0/252/28	0.792188	2.797981	
3288182354287263744	1	1	0	252	55	EMBA s=1 r=0 η=252 φ=55	4/1/1/1/0/252/55	0.792188	5.448700	
3288184321382285312	1	1	0	253	28	EMBA s=1 r=0 η=253 φ=28	4/1/1/1/0/253/28	0.795313	2.797981	
3288184553310519296	1	1	0	253	55	EMBA s=1 r=0 η=253 φ=55	4/1/1/1/0/253/55	0.795313	5.448700	
3288186580535083008	1	1	0	254	35	EMBA s=1 r=0 η=254 φ=35	4/1/1/1/0/254/35	0.798438	3.485204	
3288186752333774848	1	1	0	254	55	EMBA s=1 r=0 η=254 φ=55	4/1/1/1/0/254/55	0.798438	5.448700	
3288188762378469376	1	1	0	255	33	EMBA s=1 r=0 η=255 φ=33	4/1/1/1/0/255/33	0.801563	3.288855	
3288188779558338560	1	1	0	255	35	EMBA s=1 r=0 η=255 φ=35	4/1/1/1/0/255/35	0.801563	3.485204	
3288188951357030400	1	1	0	255	55	EMBA s=1 r=0 η=255 φ=55	4/1/1/1/0/255/55	0.801563	5.448700	
3288192876957138944	1	1	0	257	0	EMBA s=1 r=0 η=257 φ=0	4/1/1/1/0/257/0	0.807813	0.049087	
3288193349403541504	1	1	0	257	55	EMBA s=1 r=0 η=257 φ=55	4/1/1/1/0/257/55	0.807813	5.448700	
3288195075980394496	1	1	0	258	0	EMBA s=1 r=0 η=258 φ=0	4/1/1/1/0/258/0	0.810938	0.049087	
3288195548426797056	1	1	0	258	55	EMBA s=1 r=0 η=258 φ=55	4/1/1/1/0/258/55	0.810938	5.448700	
3288195574196600832	1	1	0	258	58	EMBA s=1 r=0 η=258 φ=58	4/1/1/1/0/258/58	0.810938	5.743224	
3288197747450052608	1	1	0	259	55	EMBA s=1 r=0 η=259 φ=55	4/1/1/1/0/259/55	0.814063	5.448700	
3288199946473308160	1	1	0	260	55	EMBA s=1 r=0 η=260 φ=55	4/1/1/1/0/260/55	0.817188	5.448700	
3288202145496563712	1	1	0	261	55	EMBA s=1 r=0 η=261 φ=55	4/1/1/1/0/261/55	0.820313	5.448700	
3288204344519819264	1	1	0	262	55	EMBA s=1 r=0 η=262 φ=55	4/1/1/1/0/262/55	0.823438	5.448700	
3288206543543074816	1	1	0	263	55	EMBA s=1 r=0 η=263 φ=55	4/1/1/1/0/263/55	0.826563	5.448700	
3288208742566330368	1	1	0	264	55	EMBA s=1 r=0 η=264 φ=55	4/1/1/1/0/264/55	0.829688	5.448700	
3288210726841221120	1	1	0	265	30	EMBA s=1 r=0 η=265 φ=30	4/1/1/1/0/265/30	0.832813	2.994330	
3288210941589585920	1	1	0	265	55	EMBA s=1 r=0 η=265 φ=55	4/1/1/1/0/265/55	0.832813	5.448700	
3288215279506554880	1	1	0	267	48	EMBA s=1 r=0 η=267 φ=48	4/1/1/1/0/267/48	0.839063	4.761476	
3288219677553065984	1	1	0	269	48	EMBA s=1 r=0 η=269 φ=48	4/1/1/1/0/269/48	0.845313	4.761476	
3288226162953682944	1	1	0	272	35	EMBA s=1 r=0 η=272 φ=35	4/1/1/1/0/272/35	0.854688	3.485204	
3288228241717854208	1	1	0	273	21	EMBA s=1 r=0 η=273 φ=21	4/1/1/1/0/273/21	0.857813	2.110758	
3288230423561240576	1	1	0	274	19	EMBA s=1 r=0 η=274 φ=19	4/1/1/1/0/274/19	0.860938	1.914408	
3288230672669343744	1	1	0	274	48	EMBA s=1 r=0 η=274 φ=48	4/1/1/1/0/274/48	0.860938	4.761476	
3288232545275084800	1	1	0	275	10	EMBA s=1 r=0 η=275 φ=10	4/1/1/1/0/275/10	0.864063	1.030835	
3288232682714038272	1	1	0	275	26	EMBA s=1 r=0 η=275 φ=26	4/1/1/1/0/275/26	0.864063	2.601631	
3288234890327228416	1	1	0	276	27	EMBA s=1 r=0 η=276 φ=27	4/1/1/1/0/276/27	0.867188	2.699806	
3288234967636639744	1	1	0	276	36	EMBA s=1 r=0 η=276 φ=36	4/1/1/1/0/276/36	0.867188	3.583379	
3288235070715854848	1	1	0	276	48	EMBA s=1 r=0 η=276 φ=48	4/1/1/1/0/276/48	0.867188	4.761476	
3288237029220941824	1	1	0	277	20	EMBA s=1 r=0 η=277 φ=20	4/1/1/1/0/277/20	0.870313	2.012583	
3288237166659895296	1	1	0	277	36	EMBA s=1 r=0 η=277 φ=36	4/1/1/1/0/277/36	0.870313	3.583379	
3288239314143543296	1	1	0	278	30	EMBA s=1 r=0 η=278 φ=30	4/1/1/1/0/278/30	0.873438	2.994330	
3288241513166798848	1	1	0	279	30	EMBA s=1 r=0 η=279 φ=30	4/1/1/1/0/279/30	0.876563	2.994330	
3288248118826500096	1	1	0	282	31	EMBA s=1 r=0 η=282 φ=31	4/1/1/1/0/282/31	0.885938	3.092505	
3288250317849755648	1	1	0	283	31	EMBA s=1 r=0 η=283 φ=31	4/1/1/1/0/283/31	0.889063	3.092505	
3288250541188055040	1	1	0	283	57	EMBA s=1 r=0 η=283 φ=57	4/1/1/1/0/283/57	0.889063	5.645049	
3288252731621376000	1	1	0	284	56	EMBA s=1 r=0 η=284 φ=56	4/1/1/1/0/284/56	0.892188	5.546875	
3288254930644631552	1	1	0	285	56	EMBA s=1 r=0 η=285 φ=56	4/1/1/1/0/285/56	0.895313	5.546875	
3288256880559783936	1	1	0	286	27	EMBA s=1 r=0 η=286 φ=27	4/1/1/1/0/286/27	0.898438	2.699806	
3288256889149718528	1	1	0	286	28	EMBA s=1 r=0 η=286 φ=28	4/1/1/1/0/286/28	0.898438	2.797981	
3288258890604478464	1	1	0	287	5	EMBA s=1 r=0 η=287 φ=5	4/1/1/1/0/287/5	0.901563	0.539961	
3288259079583039488	1	1	0	287	27	EMBA s=1 r=0 η=287 φ=27	4/1/1/1/0/287/27	0.901563	2.699806	
3288259088172974080	1	1	0	287	28	EMBA s=1 r=0 η=287 φ=28	4/1/1/1/0/287/28	0.901563	2.797981	
3288261278606295040	1	1	0	288	27	EMBA s=1 r=0 η=288 φ=27	4/1/1/1/0/288/27	0.904688	2.699806	
3288265839861563392	1	1	0	290	46	EMBA s=1 r=0 η=290 φ=46	4/1/1/1/0/290/46	0.910938	4.565127	
3288265899991105536	1	1	0	290	53	EMBA s=1 r=0 η=290 φ=53	4/1/1/1/0/290/53	0.910938	5.252350	
3288265942940778496	1	1	0	290	58	EMBA s=1 r=0 η=290 φ=58	4/1/1/1/0/290/58	0.910938	5.743224	
3288267660927696896	1	1	0	291	2	EMBA s=1 r=0 η=291 φ=2	4/1/1/1/0/291/2	0.914063	0.245437	
3288267815546519552	1	1	0	291	20	EMBA s=1 r=0 η=291 φ=20	4/1/1/1/0/291/20	0.914063	2.012583	
3288267901445865472	1	1	0	291	30	EMBA s=1 r=0 η=291 φ=30	4/1/1/1/0/291/30	0.914063	2.994330	
3288267944395538432	1	1	0	291	35	EMBA s=1 r=0 η=291 φ=35	4/1/1/1/0/291/35	0.914063	3.485204	
3288269945850298368	1	1	0	292	12	EMBA s=1 r=0 η=292 φ=12	4/1/1/1/0/292/12	0.917188	1.227185	
3288270100469121024	1	1	0	292	30	EMBA s=1 r=0 η=292 φ=30	4/1/1/1/0/292/30	0.917188	2.994330	
3288272299492376576	1	1	0	293	30	EMBA s=1 r=0 η=293 φ=30	4/1/1/1/0/293/30	0.920313	2.994330	
3288274498515632128	1	1	0	294	30	EMBA s=1 r=0 η=294 φ=30	4/1/1/1/0/294/30	0.923438	2.994330	
3288276852157710336	1	1	0	295	48	EMBA s=1 r=0 η=295 φ=48	4/1/1/1/0/295/48	0.926563	4.761476	
3288283440637542400	1	1	0	298	47	EMBA s=1 r=0 η=298 φ=47	4/1/1/1/0/298/47	0.935938	4.663302	
3288287580986015744	1	1	0	300	17	EMBA s=1 r=0 η=300 φ=17	4/1/1/1/0/300/17	0.942188	1.718058	
3288287709835034624	1	1	0	300	32	EMBA s=1 r=0 η=300 φ=32	4/1/1/1/0/300/32	0.942188	3.190680	
3288287727014903808	1	1	0	300	34	EMBA s=1 r=0 η=300 φ=34	4/1/1/1/0/300/34	0.942188	3.387030	
3288287735604838400	1	1	0	300	35	EMBA s=1 r=0 η=300 φ=35	4/1/1/1/0/300/35	0.942188	3.485204	
3288289926038159360	1	1	0	301	34	EMBA s=1 r=0 η=301 φ=34	4/1/1/1/0/301/34	0.945313	3.387030	
3288289977577766912	1	1	0	301	40	EMBA s=1 r=0 η=301 φ=40	4/1/1/1/0/301/40	0.945313	3.976078	
3288292176601022464	1	1	0	302	40	EMBA s=1 r=0 η=302 φ=40	4/1/1/1/0/302/40	0.948438	3.976078	
3288292245320499200	1	1	0	302	48	EMBA s=1 r=0 η=302 φ=48	4/1/1/1/0/302/48	0.948438	4.761476	
3288294444343754752	1	1	0	303	48	EMBA s=1 r=0 η=303 φ=48	4/1/1/1/0/303/48	0.951563	4.761476	
3288296574647533568	1	1	0	304	40	EMBA s=1 r=0 η=304 φ=40	4/1/1/1/0/304/40	0.954688	3.976078	
3288296643367010304	1	1	0	304	48	EMBA s=1 r=0 η=304 φ=48	4/1/1/1/0/304/48	0.954688	4.761476	
3288298662001639424	1	1	0	305	27	EMBA s=1 r=0 η=305 φ=27	4/1/1/1/0/305/27	0.957813	2.699806	
3288300714996006912	1	1	0	306	10	EMBA s=1 r=0 η=306 φ=10	4/1/1/1/0/306/10	0.960938	1.030835	
3288303094407888896	1	1	0	307	31	EMBA s=1 r=0 η=307 φ=31	4/1/1/1/0/307/31	0.964063	3.092505	
3288303240436776960	1	1	0	307	48	EMBA s=1 r=0 η=307 φ=48	4/1/1/1/0/307/48	0.964063	4.761476	
3288311950630453248	1	1	0	311	38	EMBA s=1 r=0 η=311 φ=38	4/1/1/1/0/311/38	0.976563	3.779729	
3288316262777618432	1	1	0	313	28	EMBA s=1 r=0 η=313 φ=28	4/1/1/1/0/313/28	0.982813	2.797981	
3288323160495095808	1	1	0	316	63	EMBA s=1 r=0 η=316 φ=63	4/1/1/1/0/316/63	0.992188	6.234098	
3288324869892079616	1	1	0	317	6	EMBA s=1 r=0 η=317 φ=6	4/1/1/1/0/317/6	0.995313	0.638136	
3288327326613372928	1	1	0	318	36	EMBA s=1 r=0 η=318 φ=36	4/1/1/1/0/318/36	0.998438	3.583379	
3288329525636628480	1	1	0	319	36	EMBA s=1 r=0 η=319 φ=36	4/1/1/1/0/319/36	1.001562	3.583379	
3288331724659884032	1	1	0	320	36	EMBA s=1 r=0 η=320 φ=36	4/1/1/1/0/320/36	1.004687	3.583379	
3288333923683139584	1	1	0	321	36	EMBA s=1 r=0 η=321 φ=36	4/1/1/1/0/321/36	1.007813	3.583379	
3288336011037245440	1	1	0	322	23	EMBA s=1 r=0 η=322 φ=23	4/1/1/1/0/322/23	1.010938	2.307107	
3288336122706395136	1	1	0	322	36	EMBA s=1 r=0 η=322 φ=36	4/1/1/1/0/322/36	1.010938	3.583379	
3288336225785610240	1	1	0	322	48	EMBA s=1 r=0 η=322 φ=48	4/1/1/1/0/322/48	1.010938	4.761476	
3288338424808865792	1	1	0	323	48	EMBA s=1 r=0 η=323 φ=48	4/1/1/1/0/323/48	1.014063	4.761476	
3288340254464933888	1	1	0	324	5	EMBA s=1 r=0 η=324 φ=5	4/1/1/1/0/324/5	1.017187	0.539961	
3288342522207666176	1	1	0	325	13	EMBA s=1 r=0 η=325 φ=13	4/1/1/1/0/325/13	1.020312	1.325359	
3288342882984919040	1	1	0	325	55	EMBA s=1 r=0 η=325 φ=55	4/1/1/1/0/325/55	1.020312	5.448700	
3288345030468567040	1	1	0	326	49	EMBA s=1 r=0 η=326 φ=49	4/1/1/1/0/326/49	1.023438	4.859651	
3288345082008174592	1	1	0	326	55	EMBA s=1 r=0 η=326 φ=55	4/1/1/1/0/326/55	1.023438	5.448700	
3288347040513261568	1	1	0	327	27	EMBA s=1 r=0 η=327 φ=27	4/1/1/1/0/327/27	1.026563	2.699806	
3288347281031430144	1	1	0	327	55	EMBA s=1 r=0 η=327 φ=55	4/1/1/1/0/327/55	1.026563	5.448700	
3288349093507629056	1	1	0	328	10	EMBA s=1 r=0 η=328 φ=10	4/1/1/1/0/328/10	1.029688	1.030835	
3288351344070492160	1	1	0	329	16	EMBA s=1 r=0 η=329 φ=16	4/1/1/1/0/329/16	1.032812	1.619884	
3288353766432047104	1	1	0	330	42	EMBA s=1 r=0 η=330 φ=42	4/1/1/1/0/330/42	1.035937	4.172428	
3288356120074125312	1	1	0	331	60	EMBA s=1 r=0 η=331 φ=60	4/1/1/1/0/331/60	1.039063	5.939574	
3288358087169146880	1	1	0	332	33	EMBA s=1 r=0 η=332 φ=33	4/1/1/1/0/332/33	1.042188	3.288855	
3288358190248361984	1	1	0	332	45	EMBA s=1 r=0 η=332 φ=45	4/1/1/1/0/332/45	1.042188	4.466952	
3288358241787969536	1	1	0	332	51	EMBA s=1 r=0 η=332 φ=51	4/1/1/1/0/332/51	1.042188	5.056001	
3288358267557773312	1	1	0	332	54	EMBA s=1 r=0 η=332 φ=54	4/1/1/1/0/332/54	1.042188	5.350525	
3288360234652794880	1	1	0	333	27	EMBA s=1 r=0 η=333 φ=27	4/1/1/1/0/333/27	1.045313	2.699806	
3288360389271617536	1	1	0	333	45	EMBA s=1 r=0 η=333 φ=45	4/1/1/1/0/333/45	1.045313	4.466952	
3288362433676050432	1	1	0	334	27	EMBA s=1 r=0 η=334 φ=27	4/1/1/1/0/334/27	1.048437	2.699806	
3288362485215657984	1	1	0	334	33	EMBA s=1 r=0 η=334 φ=33	4/1/1/1/0/334/33	1.048437	3.288855	
3288362502395527168	1	1	0	334	35	EMBA s=1 r=0 η=334 φ=35	4/1/1/1/0/334/35	1.048437	3.485204	
3288362665604284416	1	1	0	334	54	EMBA s=1 r=0 η=334 φ=54	4/1/1/1/0/334/54	1.048437	5.350525	
3288364684238913536	1	1	0	335	33	EMBA s=1 r=0 η=335 φ=33	4/1/1/1/0/335/33	1.051562	3.288855	
3288369022155882496	1	1	0	337	26	EMBA s=1 r=0 η=337 φ=26	4/1/1/1/0/337/26	1.057813	2.601631	
3288369039335751680	1	1	0	337	28	EMBA s=1 r=0 η=337 φ=28	4/1/1/1/0/337/28	1.057813	2.797981	
3288369108055228416	1	1	0	337	36	EMBA s=1 r=0 η=337 φ=36	4/1/1/1/0/337/36	1.057813	3.583379	
3288369176774705152	1	1	0	337	44	EMBA s=1 r=0 η=337 φ=44	4/1/1/1/0/337/44	1.057813	4.368777	
3288371238359007232	1	1	0	338	28	EMBA s=1 r=0 η=338 φ=28	4/1/1/1/0/338/28	1.060938	2.797981	
3288371307078483968	1	1	0	338	36	EMBA s=1 r=0 η=338 φ=36	4/1/1/1/0/338/36	1.060938	3.583379	
3288371375797960704	1	1	0	338	44	EMBA s=1 r=0 η=338 φ=44	4/1/1/1/0/338/44	1.060938	4.368777	
3288373437382262784	1	1	0	339	28	EMBA s=1 r=0 η=339 φ=28	4/1/1/1/0/339/28	1.064062	2.797981	
3288373626360823808	1	1	0	339	50	EMBA s=1 r=0 η=339 φ=50	4/1/1/1/0/339/50	1.064062	4.957826	
3288375705124995072	1	1	0	340	36	EMBA s=1 r=0 η=340 φ=36	4/1/1/1/0/340/36	1.067187	3.583379	
3288377904148250624	1	1	0	341	36	EMBA s=1 r=0 η=341 φ=36	4/1/1/1/0/341/36	1.070313	3.583379	
3288378127486550016	1	1	0	341	62	EMBA s=1 r=0 η=341 φ=62	4/1/1/1/0/341/62	1.070313	6.135923	
3288380017272160256	1	1	0	342	26	EMBA s=1 r=0 η=342 φ=26	4/1/1/1/0/342/26	1.073438	2.601631	
3288380223430590464	1	1	0	342	50	EMBA s=1 r=0 η=342 φ=50	4/1/1/1/0/342/50	1.073438	4.957826	
3288382242065219584	1	1	0	343	29	EMBA s=1 r=0 η=343 φ=29	4/1/1/1/0/343/29	1.076563	2.896156	
3288384277879717888	1	1	0	344	10	EMBA s=1 r=0 η=344 φ=10	4/1/1/1/0/344/10	1.079687	1.030835	
3288384312239456256	1	1	0	344	14	EMBA s=1 r=0 η=344 φ=14	4/1/1/1/0/344/14	1.079687	1.423534	
3288386476902973440	1	1	0	345	10	EMBA s=1 r=0 η=345 φ=10	4/1/1/1/0/345/10	1.082812	1.030835	
3288388624386621440	1	1	0	346	4	EMBA s=1 r=0 η=346 φ=4	4/1/1/1/0/346/4	1.085938	0.441786	
3288388675926228992	1	1	0	346	10	EMBA s=1 r=0 η=346 φ=10	4/1/1/1/0/346/10	1.085938	1.030835	
3288389062473285632	1	1	0	346	55	EMBA s=1 r=0 η=346 φ=55	4/1/1/1/0/346/55	1.085938	5.448700	
3288391046748176384	1	1	0	347	30	EMBA s=1 r=0 η=347 φ=30	4/1/1/1/0/347/30	1.089063	2.994330	
3288391115467653120	1	1	0	347	38	EMBA s=1 r=0 η=347 φ=38	4/1/1/1/0/347/38	1.089063	3.779729	
3288391227136802816	1	1	0	347	51	EMBA s=1 r=0 η=347 φ=51	4/1/1/1/0/347/51	1.089063	5.056001	
3288391261496541184	1	1	0	347	55	EMBA s=1 r=0 η=347 φ=55	4/1/1/1/0/347/55	1.089063	5.448700	
3288393211411693568	1	1	0	348	26	EMBA s=1 r=0 η=348 φ=26	4/1/1/1/0/348/26	1.092188	2.601631	
3288393254361366528	1	1	0	348	31	EMBA s=1 r=0 η=348 φ=31	4/1/1/1/0/348/31	1.092188	3.092505	
3288395427614818304	1	1	0	349	28	EMBA s=1 r=0 η=349 φ=28	4/1/1/1/0/349/28	1.095312	2.797981	
3288397626638073856	1	1	0	350	28	EMBA s=1 r=0 η=350 φ=28	4/1/1/1/0/350/28	1.098437	2.797981	
3288397858566307840	1	1	0	350	55	EMBA s=1 r=0 η=350 φ=55	4/1/1/1/0/350/55	1.098437	5.448700	
3288399705402245120	1	1	0	351	14	EMBA s=1 r=0 η=351 φ=14	4/1/1/1/0/351/14	1.101563	1.423534	
3288400066179497984	1	1	0	351	56	EMBA s=1 r=0 η=351 φ=56	4/1/1/1/0/351/56	1.101563	5.546875	
3288401818526154752	1	1	0	352	4	EMBA s=1 r=0 η=352 φ=4	4/1/1/1/0/352/4	1.104688	0.441786	
3288401844295958528	1	1	0	352	7	EMBA s=1 r=0 η=352 φ=7	4/1/1/1/0/352/7	1.104688	0.736311	
3288402265202753536	1	1	0	352	56	EMBA s=1 r=0 η=352 φ=56	4/1/1/1/0/352/56	1.104688	5.546875	
3288404060499083264	1	1	0	353	9	EMBA s=1 r=0 η=353 φ=9	4/1/1/1/0/353/9	1.107813	0.932660	
3288406663249264640	1	1	0	354	56	EMBA s=1 r=0 η=354 φ=56	4/1/1/1/0/354/56	1.110937	5.546875	
3288410992576299008	1	1	0	356	48	EMBA s=1 r=0 η=356 φ=48	4/1/1/1/0/356/48	1.117188	4.761476	
3288411001166233600	1	1	0	356	49	EMBA s=1 r=0 η=356 φ=49	4/1/1/1/0/356/49	1.117188	4.859651	
